Datetime,month,dayofweek,hour,Temperature,Humidity,Zone A_lag1,Zone B_lag1,Zone C_lag1,Zone A_lag3,Zone B_lag3,Zone C_lag3,Zone A_lag6,Zone B_lag6,Zone C_lag6,Zone A_rollmean_1h,Zone B_rollmean_1h,Zone C_rollmean_1h,Zone A_rollstd_1h,Zone B_rollstd_1h,Zone C_rollstd_1h,Zone A,Zone B,Zone C
2017-12-28 19:50:00,12,3,19,13.43,58.95,43437.26236,31117.52071,16266.98679,34007.60456,27792.57441,10769.7479,32389.35361,26592.2062,10055.22209,40876.045626666666,32586.683031666664,16159.42377,1910.0220218656405,1009.024749394339,79.31633446499814,39081.36882,33330.46947,16071.06843
2017-12-28 20:00:00,12,3,20,13.42,59.68,43279.08745,31150.65971,16278.5114,34676.80608,28724.14851,11778.15126,32632.69962,26802.08653,9997.59904,40184.53738833333,32943.847806666665,16158.463386666665,1590.3302371402049,743.3561273766052,77.60236768104804,39130.03802,33293.64836,16272.7491
2017-12-28 20:10:00,12,3,20,13.41,58.98,43023.57414,31603.55937,16134.45378,35601.52091,29666.76895,13414.64586,32571.86312,26791.0402,9951.5006,39622.813688333335,33307.76311833333,16206.482595,771.3243192170643,420.2152954550525,130.72941578944096,39653.23194,33787.05124,16422.56903
2017-12-28 20:20:00,12,3,20,13.4,59.55,41137.64259,32535.13348,16134.45378,37341.44487,31294.26204,14734.21369,32377.18631,26757.9012,10256.90276,39320.659061666665,33513.34765333333,16297.71909,210.27498405554437,221.25372065536826,226.4128803425441,39324.71483,33768.64069,16681.87275
2017-12-28 20:30:00,12,3,20,13.41,60.01,39446.38783,33536.66769,16105.64226,40383.26996,32733.96747,15604.32173,32158.1749,26861.00031,10372.14886,39340.93789666666,33528.07609833333,16353.421369999998,229.78702071260187,226.00684583086382,210.2412297563043,39568.06084,33625.03836,16439.85594
2017-12-28 20:40:00,12,3,20,13.41,59.48,39288.21293,33363.60847,16232.41297,43206.08365,31957.04204,15927.0108,32328.51711,27107.70175,10216.56663,39326.74271333333,33552.00982,16379.351741666667,236.23579667478336,212.29427383710984,201.75474480122307,39203.04183,33507.2108,16387.9952
2017-12-28 20:50:00,12,3,20,13.42,58.48,39081.36882,33330.46947,16071.06843,43948.28897,31714.02271,16019.20768,32267.68061,27023.01319,10239.61585,39344.993663333335,33590.058301666664,16434.093638333336,216.92855668513744,183.09757774993855,134.84286000635686,39190.87452,33558.76036,16399.51981
2017-12-28 21:00:00,12,3,21,13.39,58.44,39130.03802,33293.64836,16272.7491,43972.62357,31507.82449,16111.40456,32511.02662,27534.82663,10205.04202,39351.077313333335,33575.32985666667,16465.786315,210.09889987925266,212.84704270085464,109.25609701852181,39166.53992,33205.27769,16462.90516
2017-12-28 21:10:00,12,3,21,13.39,59.08,39653.23194,33787.05124,16422.56903,43936.12167,31448.91071,16243.93758,32267.68061,27409.63486,10285.71429,39221.292775,33477.753913333334,16472.509003333333,226.0303278934484,229.88879704027062,107.2882787441749,38874.52471,33201.59558,16462.90516
2017-12-28 21:20:00,12,3,21,13.44,58.95,39324.71483,33768.64069,16681.87275,43631.93916,31338.44738,15967.34694,32085.1711,27523.7803,10020.64826,39048.922686666665,33356.85793333333,16346.698678333332,431.9420195184326,236.94511230156766,207.99978747139366,38290.4943,33043.26481,15927.0108
2017-12-28 21:30:00,12,3,21,13.43,58.61,39568.06084,33625.03836,16439.85594,43254.75285,31106.47438,15950.06002,32085.1711,27350.72108,9865.066026,38748.79594333333,33167.229211666665,16201.680671666667,594.2162036574362,387.0994590097347,370.1654929747098,37767.30038,32487.26603,15569.7479
2017-12-28 21:40:00,12,3,21,13.4,58.64,39203.04183,33507.2108,16387.9952,43193.91635,31077.01749,16065.30612,31902.6616,27376.49586,9680.672269,38389.86058166667,32861.00030666666,16057.623048333333,857.2004852651804,680.1717355737912,443.9842538713919,37049.42966,31669.83737,15523.64946
2017-12-28 21:50:00,12,3,21,13.39,58.38,39190.87452,33558.76036,16399.51981,43437.26236,31117.52071,16266.98679,31720.15209,27063.51642,9888.115246,38008.61850333333,32486.038661666666,15903.0012,934.854684425672,823.5843511192472,462.2707122782862,36903.42205,31308.99049,15471.78872
2017-12-28 22:00:00,12,3,22,13.48,58.04,39166.53992,33205.27769,16462.90516,43279.08745,31150.65971,16278.5114,31878.327,27034.05953,9772.869148,37540.17744,32119.668609999997,15700.360143333332,942.7472644684046,922.6239407402726,433.32635080843465,36355.89354,31007.05738,15247.05882
2017-12-28 22:10:00,12,3,22,13.51,58.18,38874.52471,33201.59558,16462.90516,43023.57414,31603.55937,16134.45378,32158.1749,27052.47008,9623.04922,37073.76426,31724.455355,15472.7491,836.8767909968602,873.0266472604886,286.46055259201285,36076.04563,30830.31605,15097.2389
2017-12-28 22:20:00,12,3,22,13.46,58.38,38290.4943,33043.26481,15927.0108,41137.64259,32535.13348,16134.45378,32109.5057,27144.52286,9657.623049,36570.84917666667,31294.262043333332,15295.07803166667,865.6302414245569,714.8076822994016,278.8542838594758,35273.0038,30462.10494,14860.98439
2017-12-28 22:30:00,12,3,22,13.46,58.88,37767.30038,32487.26603,15569.7479,39446.38783,33536.66769,16105.64226,32523.19392,27196.07241,9974.54982,36001.013941666664,30832.77078833333,15127.971188333335,1030.2022902673975,683.7023595532953,367.62722829691563,34348.28897,29718.3185,14567.10684
2017-12-28 22:40:00,12,3,22,13.4,59.65,37049.42966,31669.83737,15523.64946,39288.21293,33363.60847,16232.41297,33192.39544,27372.81375,10251.14046,35429.15082333333,30365.756366666665,14933.973590000001,1258.7933264607987,915.3417610084779,420.3982223335767,33618.25095,28867.75084,14359.66387
2017-12-28 22:50:00,12,3,22,13.38,58.91,36903.42205,31308.99049,15471.78872,39081.36882,33330.46947,16071.06843,34007.60456,27792.57441,10769.7479,34778.200253333336,29876.035593333334,14685.234093333333,1350.4643784427592,1080.83205360482,476.34085819577047,32997.71863,28370.66585,13979.35174
2017-12-28 23:00:00,12,3,23,13.38,57.58,36355.89354,31007.05738,15247.05882,39130.03802,33293.64836,16272.7491,34676.80608,28724.14851,11778.15126,34050.19011333334,29299.171524999998,14412.484995,1499.0538735790544,1264.5002403921037,552.7058772520685,31987.8327,27545.87297,13610.56423
2017-12-28 23:10:00,12,3,23,13.35,57.14,36076.04563,30830.31605,15097.2389,39653.23194,33787.05124,16422.56903,35601.52091,29666.76895,13414.64586,33230.92522,28647.43786333333,14128.211285000003,1513.6124931878005,1323.8373108816727,568.4847937319429,31160.45627,26919.91408,13391.59664
2017-12-28 23:20:00,12,3,23,13.34,57.04,35273.0038,30462.10494,14860.98439,39324.71483,33768.64069,16681.87275,37341.44487,31294.26204,14734.21369,32373.130543333333,27932.49463,13866.026411666666,1581.7240906109766,1306.0194155140412,523.9537676298077,30126.23574,26172.44554,13287.87515
2017-12-28 23:30:00,12,3,23,13.31,57.24,34348.28897,29718.3185,14567.10684,39568.06084,33625.03836,16439.85594,40383.26996,32733.96747,15604.32173,31566.032951666668,27239.644063333337,13594.237696666669,1607.5884956324367,1271.3757774042533,510.3257658331668,29505.70342,25561.2151,12936.37455
2017-12-28 23:40:00,12,3,23,13.24,56.98,33618.25095,28867.75084,14359.66387,39203.04183,33507.2108,16387.9952,43206.08365,31957.04204,15927.0108,30781.242076666673,26555.385088333333,13300.360144999999,1553.8250788113958,1323.611128132645,488.62737540233513,28909.5057,24762.19699,12596.39856
2017-12-28 23:50:00,12,3,23,13.23,55.51,32997.71863,28370.66585,13979.35174,39190.87452,33558.76036,16399.51981,43948.28897,31714.02271,16019.20768,29976.172368333337,25846.578704999996,13008.403361666666,1421.4753848139314,1295.5103756641051,523.8534215127148,28167.30038,24117.82755,12227.61104
2017-12-29 00:00:00,12,4,0,13.2,55.31,31987.8327,27545.87297,13610.56423,39166.53992,33205.27769,16462.90516,43972.62357,31507.82449,16111.40456,29189.353610000002,25175.207118333332,12741.416566666667,1391.5264345253238,1282.4691221145808,562.3775410796246,27266.92015,23517.64345,12008.64346
2017-12-29 00:10:00,12,4,0,13.13,55.37,31160.45627,26919.91408,13391.59664,38874.52471,33201.59558,16462.90516,43936.12167,31448.91071,16243.93758,28499.873255000002,24530.223994999997,12495.558223333333,1235.7010274937022,1200.0044651737837,543.4162115310713,27023.57414,23050.01534,11916.44658
2017-12-29 00:20:00,12,4,0,13.1,53.87,30126.23574,26172.44554,13287.87515,38290.4943,33043.26481,15927.0108,43631.93916,31338.44738,15967.34694,27877.313051666668,23905.492481666664,12206.482593333334,1192.65406868183,1148.6833229659226,496.9855759957855,26390.87452,22424.05646,11553.42137
2017-12-29 00:30:00,12,4,0,12.98,54.41,29505.70342,25561.2151,12936.37455,37767.30038,32487.26603,15569.7479,43254.75285,31106.47438,15950.06002,27270.975916666666,23280.147283333336,11937.57503,1121.8928352527228,1086.6726392890296,458.0458561122497,25867.68061,21809.14391,11322.92917
2017-12-29 00:40:00,12,4,0,12.95,54.51,28909.5057,24762.19699,12596.39856,37049.42966,31669.83737,15523.64946,43193.91635,31077.01749,16065.30612,26691.001265,22710.033751666666,11702.280911666667,998.0647957146407,1050.3267287944786,412.24315049042053,25429.65779,21341.5158,11184.63385
2017-12-29 00:50:00,12,4,0,12.99,52.77,28167.30038,24117.82755,12227.61104,36903.42205,31308.99049,15471.78872,43437.26236,31117.52071,16266.98679,26161.72369833333,22163.24025666666,11515.966386666667,895.3485265986309,1024.5150146844815,378.5751028438747,24991.63498,20837.06658,11109.72389
2017-12-29 01:00:00,12,4,1,12.9,52.04,27266.92015,23517.64345,12008.64346,36355.89354,31007.05738,15247.05882,43279.08745,31150.65971,16278.5114,25737.89606833333,21640.38048333333,11316.206481666668,869.0439810992419,995.1552636304109,382.8082098013389,24723.95437,20380.48481,10810.08403
2017-12-29 01:10:00,12,4,1,12.82,49.63,27023.57414,23050.01534,11916.44658,36076.04563,30830.31605,15097.2389,43023.57414,31603.55937,16134.45378,25291.76172166667,21143.29548833333,11085.714285,756.8673735042854,889.4913977262728,365.0485731172992,24346.76806,20067.50537,10533.4934
2017-12-29 01:20:00,12,4,1,12.73,49.2,26390.87452,22424.05646,11553.42137,35273.0038,30462.10494,14860.98439,41137.64259,32535.13348,16134.45378,24920.659061666665,20685.486344999998,10885.954380000001,648.2518701756844,800.9397088035098,385.29817508858605,24164.25856,19677.2016,10354.86194
2017-12-29 01:30:00,12,4,1,12.53,49.03,25867.68061,21809.14391,11322.92917,34348.28897,29718.3185,14567.10684,39446.38783,33536.66769,16105.64226,24575.918883333332,20297.637311666665,10720.768306666667,591.4067336708572,705.778189068482,372.7414081804085,23799.23954,19482.04971,10331.81273
2017-12-29 01:40:00,12,4,1,12.57,47.9,25429.65779,21341.5158,11184.63385,33618.25095,28867.75084,14359.66387,39288.21293,33363.60847,16232.41297,24255.513306666664,19911.62933333333,10560.384153333333,556.0735831471535,651.9714628796186,338.7072177967122,23507.22433,19025.46793,10222.32893
2017-12-29 01:50:00,12,4,1,12.66,46.7,24991.63498,20837.06658,11109.72389,32997.71863,28370.66585,13979.35174,39081.36882,33330.46947,16071.06843,23941.19138,19589.444614999997,10374.0696275,588.8101842523258,576.45170830574,278.1389229613353,23105.70342,18903.95827,9991.836735
2017-12-29 02:00:00,12,4,2,12.65,46.46,24723.95437,20380.48481,10810.08403,31987.8327,27545.87297,13610.56423,39130.03802,33293.64836,16272.7491,23610.64638666667,19265.41884,10194.477791333333,617.4830031986025,589.144294563078,288.00958497241305,22740.68441,18436.33016,9732.533013
2017-12-29 02:10:00,12,4,2,12.5,47.56,24346.76806,20067.50537,10533.4934,31160.45627,26919.91408,13391.59664,39653.23194,33787.05124,16422.56903,23324.714828333334,18940.165695,10060.024009333334,605.5356259667866,596.4175134445901,286.3909988442794,22631.17871,18115.9865,9726.770708
2017-12-29 02:20:00,12,4,2,12.52,48.1,24164.25856,19677.2016,10354.86194,30126.23574,26172.44554,13287.87515,39324.71483,33768.64069,16681.87275,23028.643851666668,18653.574715,9969.747899666667,544.1200744761054,584.442783945226,258.9171466079445,22387.8327,17957.65572,9813.205282
2017-12-29 02:30:00,12,4,2,12.53,48.16,23799.23954,19482.04971,10331.81273,29505.70342,25561.2151,12936.37455,39568.06084,33625.03836,16439.85594,22754.879593333335,18369.438476666663,9861.2244895,489.32620333823485,510.89562005645223,208.3267815683986,22156.65399,17777.23228,9680.672269
2017-12-29 02:40:00,12,4,2,12.49,47.66,23507.22433,19025.46793,10222.32893,28909.5057,24762.19699,12596.39856,39203.04183,33507.2108,16387.9952,22495.31052,18128.260201666664,9742.136854666669,418.3440373224787,479.8832899933108,159.0089920319089,21949.80989,17578.39828,9507.803121
2017-12-29 02:50:00,12,4,2,12.5,47.1,23105.70342,18903.95827,9991.836735,28167.30038,24117.82755,12227.61104,39190.87452,33558.76036,16399.51981,22320.912548333334,17891.377721666664,9654.741896666666,319.40032539230504,354.92189397284346,136.88355021489562,22059.31559,17482.66339,9467.466987
2017-12-29 03:00:00,12,4,3,12.44,46.93,22740.68441,18436.33016,9732.533013,27266.92015,23517.64345,12008.64346,39166.53992,33205.27769,16462.90516,22164.765526666666,17727.523779999996,9624.969988,301.657454348645,269.7331717071777,136.00341748651292,21803.80228,17453.20651,9553.901561
2017-12-29 03:10:00,12,4,3,12.44,47.56,22631.17871,18115.9865,9726.770708,27023.57414,23050.01534,11916.44658,38874.52471,33201.59558,16462.90516,22004.562738333334,17570.42037333333,9601.920768333333,256.236527719679,272.71909763864693,126.7008427494796,21669.96198,17173.36606,9588.47539
2017-12-29 03:20:00,12,4,3,12.44,47.4,22387.8327,17957.65572,9813.205282,26390.87452,22424.05646,11553.42137,38290.4943,33043.26481,15927.0108,21880.861851666665,17446.455968333332,9537.57503,209.00385760209954,226.65081079062978,90.92155151919106,21645.62738,17213.86929,9427.130852
2017-12-29 03:30:00,12,4,3,12.34,50.87,22156.65399,17777.23228,9680.672269,25867.68061,21809.14391,11322.92917,37767.30038,32487.26603,15569.7479,21738.910015,17328.01472833333,9491.476590666667,265.75641988811464,203.75087334547666,72.0096010715279,21304.94297,17066.58484,9404.081633
2017-12-29 03:40:00,12,4,3,12.15,51.4,21949.80989,17578.39828,9507.803121,25429.65779,21341.5158,11184.63385,37049.42966,31669.83737,15523.64946,21617.23701,17264.805155,9478.991596666667,312.8360974652868,165.84085571911834,75.04282229328547,21219.77186,17199.14084,9432.893157
2017-12-29 03:50:00,12,4,3,12.15,50.97,22059.31559,17482.66339,9467.466987,24991.63498,20837.06658,11109.72389,36903.42205,31308.99049,15471.78872,21485.42458833333,17195.45873,9491.476590666667,249.5236165956205,141.76845198274862,78.87555001860459,21268.44106,17066.58484,9542.376951
2017-12-29 04:00:00,12,4,4,12.12,48.83,21803.80228,17453.20651,9553.901561,24723.95437,20380.48481,10810.08403,36355.89354,31007.05738,15247.05882,21355.64005166667,17132.249154999998,9469.387755,253.29229777201303,70.49744600537082,76.41665113385413,21025.09506,17073.94906,9421.368547
2017-12-29 04:10:00,12,4,4,11.93,48.23,21669.96198,17173.36606,9588.47539,24346.76806,20067.50537,10533.4934,36076.04563,30830.31605,15097.2389,21244.106465,17126.72598833333,9413.685474166667,233.7895398752623,67.88146188414385,92.38875569112,21000.76046,17140.22706,9254.261705
2017-12-29 04:20:00,12,4,4,11.96,46.53,21645.62738,17213.86929,9427.130852,24164.25856,19677.2016,10354.86194,35273.0038,30462.10494,14860.98439,21134.600761666665,17102.178579999996,9381.992797166668,145.19418325140856,55.5823991922222,116.35956681907325,20988.59316,17066.58484,9236.97479
2017-12-29 04:30:00,12,4,4,11.89,46.6,21304.94297,17066.58484,9404.081633,23799.23954,19482.04971,10331.81273,34348.28897,29718.3185,14567.10684,21089.987326666665,17118.134394999997,9387.755102000001,121.59185766696389,57.04302043558485,118.50844689492105,21037.26236,17162.31973,9438.655462
2017-12-29 04:40:00,12,4,4,11.79,48.9,21219.77186,17199.14084,9432.893157,23507.22433,19025.46793,10222.32893,33618.25095,28867.75084,14359.66387,21045.373891666666,17131.02178333333,9397.358943500001,113.2714002978488,82.19441880604074,125.05219532983457,20952.09125,17276.46517,9490.516206
2017-12-29 04:50:00,12,4,4,11.75,50.03,21268.44106,17066.58484,9542.376951,23105.70342,18903.95827,9991.836735,32997.71863,28370.66585,13979.35174,20952.091256666667,17187.480819999997,9374.309723833334,122.88371045368392,130.95932505784788,103.94001219484575,20708.74525,17405.33906,9404.081633
2017-12-29 05:00:00,12,4,5,11.82,50.47,21025.09506,17073.94906,9421.368547,22740.68441,18436.33016,9732.533013,31987.8327,27545.87297,13610.56423,20931.812421666666,17244.553541666664,9373.349339666667,118.38393552934426,145.4068721798219,103.4436718448171,20903.42205,17416.38539,9415.606242
2017-12-29 05:10:00,12,4,5,11.81,51.0,21000.76046,17140.22706,9254.261705,22631.17871,18115.9865,9726.770708,31160.45627,26919.91408,13391.59664,20974.39797166667,17341.515799999997,9409.8439375,178.72545125256505,230.8148190312645,90.89111325689859,21256.27376,17722.00061,9473.229292
2017-12-29 05:20:00,12,4,5,11.75,51.87,20988.59316,17066.58484,9236.97479,22387.8327,17957.65572,9813.205282,30126.23574,26172.44554,13287.87515,21021.039288333337,17447.683336666665,9485.714285666667,215.833868764563,225.50337707406118,106.40258960808451,21268.44106,17703.59006,9692.196879
2017-12-29 05:30:00,12,4,5,11.68,52.1,21037.26236,17162.31973,9438.655462,22156.65399,17777.23228,9680.672269,29505.70342,25561.2151,12936.37455,21094.04309,17571.03405833333,9520.288115166666,285.3138963104521,240.13462873682667,120.78410575444524,21475.28517,17902.42406,9646.098439
2017-12-29 05:40:00,12,4,5,11.53,52.64,20952.09125,17276.46517,9490.516206,21949.80989,17578.39828,9507.803121,28909.5057,24762.19699,12596.39856,21242.078578333334,17698.680576666662,9532.773109166666,403.06038055627204,255.31309908061132,120.96266199302988,21840.30418,18042.34428,9565.42617
2017-12-29 05:50:00,12,4,5,11.4,53.17,20708.74525,17405.33906,9404.081633,22059.31559,17482.66339,9467.466987,28167.30038,24117.82755,12227.61104,21556.400505,17917.766186666664,9608.643457166667,594.0667045990374,446.0215615138049,160.4261289036492,22594.67681,18719.85272,9859.303721
2017-12-29 06:00:00,12,4,6,11.4,52.87,20903.42205,17416.38539,9415.606242,21803.80228,17453.20651,9553.901561,27266.92015,23517.64345,12008.64346,21913.307983333332,18225.222461666664,9693.157262833332,746.9176614476083,629.4004977097562,171.57418124824656,23044.86692,19261.12304,9922.689076
2017-12-29 06:10:00,12,4,6,11.29,52.94,21256.27376,17722.00061,9473.229292,21669.96198,17173.36606,9588.47539,27023.57414,23050.01534,11916.44658,22183.016475,18468.24179333333,9755.582232833332,754.3497288447599,676.0125949466883,140.9587464212202,22874.52471,19180.1166,9847.779112
2017-12-29 06:20:00,12,4,6,11.17,53.04,21268.44106,17703.59006,9692.196879,21645.62738,17213.86929,9427.130852,26390.87452,22424.05646,11553.42137,22497.338401666668,18723.53482833333,9719.087635,686.9515989130423,616.064609204273,182.79014582497058,23154.37262,19235.34827,9473.229292
2017-12-29 06:30:00,12,4,6,11.13,52.87,21475.28517,17902.42406,9646.098439,21304.94297,17066.58484,9404.081633,25867.68061,21809.14391,11322.92917,22793.409378333334,19003.37527,9640.3361345,521.1620882061701,545.8274812656738,290.5481909930472,23251.71103,19581.46671,9173.589436
2017-12-29 06:40:00,12,4,6,11.17,52.94,21840.30418,18042.34428,9565.42617,21219.77186,17199.14084,9432.893157,25429.65779,21341.5158,11184.63385,23036.755386666668,19283.215711666664,9533.7334935,265.08710177421665,349.7811715706422,414.4495503981971,23300.38023,19721.38693,8925.810324
2017-12-29 06:50:00,12,4,6,11.22,53.5,22594.67681,18719.85272,9859.303721,21268.44106,17066.58484,9542.376951,24991.63498,20837.06658,11109.72389,23164.512039999998,19434.79595,9388.715486333334,180.70250589258032,235.0723467285164,429.69437375537865,23361.21673,19629.33415,8989.195678
2017-12-29 07:00:00,12,4,7,11.13,53.74,23044.86692,19261.12304,9922.689076,21025.09506,17073.94906,9421.368547,24723.95437,20380.48481,10810.08403,23188.84664,19512.12028333333,9172.629051666667,170.93505623375512,242.70019074566122,433.4451063804424,23190.87452,19725.06904,8626.170468
2017-12-29 07:10:00,12,4,7,11.06,53.87,22874.52471,19180.1166,9847.779112,21000.76046,17140.22706,9254.261705,24346.76806,20067.50537,10533.4934,23233.460075,19612.15096833333,8872.0288115,86.63596574801744,198.07795475051833,492.9067233169051,23142.20532,19780.30071,8044.177671
2017-12-29 07:20:00,12,4,7,11.0,53.91,23154.37262,19235.34827,9473.229292,20988.59316,17066.58484,9236.97479,24164.25856,19677.2016,10354.86194,23239.543725,19620.128875,8533.013205166668,81.07477040088793,180.00590519512818,665.8733339734822,23190.87452,19283.21571,7439.135654
2017-12-29 07:30:00,12,4,7,10.97,53.87,23251.71103,19581.46671,9173.589436,21037.26236,17162.31973,9438.655462,23799.23954,19482.04971,10331.81273,23117.870719999995,19520.711874999997,8226.650660166666,303.06105180470786,317.69386008835795,731.8051628287708,22521.673,18984.96471,7335.414166
2017-12-29 07:40:00,12,4,7,10.9,54.01,23300.38023,19721.38693,8925.810324,20952.09125,17276.46517,9490.516206,23507.22433,19025.46793,10222.32893,22935.361213333334,19374.041116666664,7936.614645833334,460.1749577567,399.20379112583515,744.035332850991,22205.32319,18841.36238,7185.594238
2017-12-29 07:50:00,12,4,7,10.86,53.5,23361.21673,19629.33415,8989.195678,20708.74525,17405.33906,9404.081633,23105.70342,18903.95827,9991.836735,22712.294039999997,19215.710339999994,7607.202881166665,531.3456948325625,461.26531378354395,610.3302877209552,22022.81369,18679.34949,7012.72509
2017-12-29 08:00:00,12,4,8,11.03,52.6,23190.87452,19725.06904,8626.170468,20903.42205,17416.38539,9415.606242,22740.68441,18436.33016,9732.533013,22594.676803333336,19078.858545,7337.3349339999995,479.8299500774188,397.2910856322766,386.6616808342461,22485.1711,18903.95827,7006.962785
2017-12-29 08:10:00,12,4,8,11.1,52.64,23142.20532,19780.30071,8044.177671,21256.27376,17722.00061,9473.229292,22631.17871,18115.9865,9726.770708,22588.59315333333,19006.44369333333,7196.1584635,471.661439286944,259.60754684594605,172.0380179574066,23105.70342,19345.8116,7197.118848
2017-12-29 08:20:00,12,4,8,11.06,52.7,23190.87452,19283.21571,7439.135654,21268.44106,17703.59006,9692.196879,22387.8327,17957.65572,9813.205282,22679.847906666666,19080.699599999996,7215.366146666666,635.8738738708839,387.04575093755477,207.3922841355516,23738.40304,19728.75115,7554.381753
2017-12-29 08:30:00,12,4,8,11.11,52.64,22521.673,18984.96471,7335.414166,21475.28517,17902.42406,9646.098439,22156.65399,17777.23228,9680.672269,22979.97465,19293.03467333333,7257.623049333334,911.514074920834,609.5363925072579,256.7105225361713,24322.43346,20258.97515,7588.955582
2017-12-29 08:40:00,12,4,8,11.27,51.37,22205.32319,18841.36238,7185.594238,21840.30418,18042.34428,9565.42617,21949.80989,17578.39828,9507.803121,23436.248415,19585.14881833333,7332.533013333334,1109.8129882198375,752.9030337007916,294.312227109745,24942.96578,20594.04725,7635.054022
2017-12-29 08:50:00,12,4,8,11.31,51.34,22022.81369,18679.34949,7012.72509,22594.67681,18719.85272,9859.303721,22059.31559,17482.66339,9467.466987,24012.1673,19976.679963333332,7470.8283315,1126.1097812369037,797.1737875744255,308.58743455350026,25478.327,21028.53636,7842.496999
2017-12-29 09:00:00,12,4,9,11.45,51.17,22485.1711,18903.95827,7006.962785,23044.86692,19261.12304,9922.689076,21803.80228,17453.20651,9553.901561,24567.807351666666,20377.416384999997,7637.935174333333,1041.2655029257069,753.2033979633612,277.01647885166676,25819.01141,21308.3768,8009.603842
2017-12-29 09:10:00,12,4,9,11.59,51.1,23105.70342,19345.8116,7197.118848,22874.52471,19180.1166,9847.779112,21669.96198,17173.36606,9588.47539,25129.531053333336,20743.17275166666,7800.240096166667,1003.1543805148342,681.4860483184339,251.16423497655975,26476.04563,21540.3498,8170.948379
2017-12-29 09:20:00,12,4,9,11.8,51.37,23738.40304,19728.75115,7554.381753,23154.37262,19235.34827,9473.229292,21645.62738,17213.86929,9427.130852,25695.310521666663,21137.158636666663,7932.773109333332,1018.8155619293356,660.734286637438,300.4513896270285,27133.07985,22092.66646,8349.579832
2017-12-29 09:30:00,12,4,9,11.96,52.0,24322.43346,20258.97515,7588.955582,23251.71103,19581.46671,9173.589436,21304.94297,17066.58484,9404.081633,26252.978455,21505.98342833333,8071.068427499999,1032.7068604195936,689.499919934887,301.5104596670893,27668.44106,22471.9239,8418.727491
2017-12-29 09:40:00,12,4,9,12.21,52.57,24942.96578,20594.04725,7635.054022,23300.38023,19721.38693,8925.810324,21219.77186,17199.14084,9432.893157,26766.032955,21886.46824,8208.403361333332,1016.2549012235803,715.0352542972454,245.68646426595475,28021.29278,22876.95612,8459.063625
2017-12-29 09:50:00,12,4,9,12.34,52.54,25478.327,21028.53636,7842.496999,23361.21673,19629.33415,8989.195678,21268.44106,17066.58484,9542.376951,27273.003803333337,22262.043569999998,8330.372148833334,1004.0419102980483,764.3906517214573,206.1799617406068,28520.15209,23281.98834,8574.309724
2017-12-29 10:00:00,12,4,10,12.47,52.34,25819.01141,21308.3768,8009.603842,23190.87452,19725.06904,8626.170468,21025.09506,17073.94906,9421.368547,27810.39290333333,22625.958881666666,8449.459783833334,930.354359178723,738.8976500424097,189.53224469170445,29043.34601,23491.86867,8724.129652
2017-12-29 10:10:00,12,4,10,12.57,52.14,26476.04563,21540.3498,8170.948379,23142.20532,19780.30071,8044.177671,21000.76046,17140.22706,9254.261705,28311.280101666664,22996.011044999996,8566.626650666667,875.6878580539006,635.1728777837938,199.93343653133033,29481.36882,23760.66278,8873.94958
2017-12-29 10:20:00,12,4,10,12.71,50.9,27133.07985,22092.66646,8349.579832,23190.87452,19283.21571,7439.135654,20988.59316,17066.58484,9236.97479,28745.247148333336,23350.10739333333,8694.357743166667,818.3357560706768,622.9442052750144,267.07314641902974,29736.88213,24217.24455,9115.966387
2017-12-29 10:30:00,12,4,10,12.84,50.87,27668.44106,22471.9239,8418.727491,22521.673,18984.96471,7335.414166,21037.26236,17162.31973,9438.655462,29169.074778333335,23724.455353333335,8829.771908833334,807.551952286073,663.2397572964826,302.9387159251163,30211.40684,24718.01166,9231.212485
2017-12-29 10:40:00,12,4,10,12.93,50.1,28021.29278,22876.95612,8459.063625,22205.32319,18841.36238,7185.594238,20952.09125,17276.46517,9490.516206,29588.846640000003,24055.84535,8981.512605166667,743.6765720233947,651.7333132046512,308.0902784053651,30539.92395,24865.2961,9369.507803
2017-12-29 10:50:00,12,4,10,13.06,49.2,28520.15209,23281.98834,8574.309724,22022.81369,18679.34949,7012.72509,20708.74525,17405.33906,9404.081633,29994.423319999998,24415.464864999998,9115.966386666667,706.9365557669931,729.9367689577135,268.3032137351454,30953.61217,25439.70543,9381.032413
2017-12-29 11:00:00,12,4,11,13.31,47.76,29043.34601,23491.86867,8724.129652,22485.1711,18903.95827,7006.962785,20903.42205,17416.38539,9415.606242,30306.717363333333,24760.969621666663,9254.261704833334,609.9892147394085,695.120420707119,238.08850985588367,30917.11027,25564.89721,9553.901561
2017-12-29 11:10:00,12,4,11,13.45,47.4,29481.36882,23760.66278,8873.94958,23105.70342,19345.8116,7197.118848,21256.27376,17722.00061,9473.229292,30657.541191666667,25062.902729999998,9384.873949666668,644.6908930807062,552.5506322061293,199.56773451534758,31586.31179,25572.26143,9657.623049
2017-12-29 11:20:00,12,4,11,13.5,45.06,29736.88213,24217.24455,9115.966387,23738.40304,19728.75115,7554.381753,21268.44106,17703.59006,9692.196879,31000.253484999997,25353.17582,9469.387755166668,602.5660258155647,470.88284173305556,167.74807630304653,31793.15589,25958.88309,9623.04922
