date,conso_mean,conso_std,conso_max,conso_min,incident_rate,zone,cluster,risk_cluster,priority_score,complaint_proba,nb_complaints,complaints_norm,priority_score_v2
2017-02-04,17635.663626666665,3872.191736408228,24043.769,11409.11854,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-02-05,16458.459979652776,3814.0821609582545,23620.66869,10617.62918,0.0,Zone B,3,0,0.0,0.02,2,0.125,0.03125
2017-02-06,18529.432623958335,4029.1406452419046,25185.41033,12631.00304,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-02-07,18618.870313819443,3957.1457821876647,25170.82067,12919.14894,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-02-08,18604.863221736112,3932.231061121444,25276.59574,12853.49544,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-02-09,18803.622087152777,4111.561592148617,25593.92097,12634.65046,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-02-10,19290.856129583335,4207.996881559672,26217.62918,12995.74468,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-02-11,18591.514690833334,4166.41052302234,25754.40729,12109.42249,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-02-12,17305.521783604167,4793.336832366094,26053.49544,9997.568389,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-02-13,19501.621074027775,4352.988809587383,26516.71733,13024.92401,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-02-14,20024.645390069447,5247.428394910418,29719.14894,12948.32827,0.09027777777777778,Zone B,0,0,0.06319444444444444,0.06513888888888889,6,0.375,0.1388888888888889
2017-02-15,19976.849037152777,4542.083306390975,27512.46201,13283.89058,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-02-16,20202.051671597223,4565.661131462536,27176.8997,13360.48632,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-02-17,19329.508611805555,3934.7737182672568,25809.11854,13316.71733,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-02-18,18066.08409326389,4083.4368177999686,24973.86018,11952.58359,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-02-19,18087.68996951389,4645.151777730556,25903.95137,10851.06383,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-02-20,20066.033434583333,4648.953791520306,27260.79027,13068.69301,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-02-21,19838.095237986112,4578.375898416639,27326.44377,12419.45289,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-02-22,19099.113475069447,5341.8779568892205,28818.23708,11405.47112,0.041666666666666664,Zone B,0,0,0.029166666666666664,0.04083333333333333,1,0.0625,0.03645833333333333
2017-02-23,18417.55319152778,5072.734264914509,26958.05471,11376.29179,0.034722222222222224,Zone B,0,0,0.024305555555555556,0.03736111111111111,1,0.0625,0.03298611111111111
2017-02-24,19221.580547569447,3833.698199316816,25882.06687,13531.91489,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-02-25,18140.526849027778,3993.749702313149,24736.77812,11923.40426,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-02-26,17072.264437499998,4198.142097467024,24904.55927,10227.35562,0.006944444444444444,Zone B,0,0,0.00486111111111111,0.02347222222222222,2,0.125,0.034722222222222224
2017-02-27,19127.406281944444,4135.155799900781,26531.30699,13101.51976,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-02-28,19013.069908611113,3953.247518889642,25995.13678,13119.75684,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-01,18950.609756180555,3866.266434986525,26367.07317,13393.90244,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-02,19578.683943194443,4237.891017780161,26436.58537,13580.4878,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-03,19490.066056875003,4113.401626937196,25920.73171,13445.12195,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-04,17706.07215423611,4034.9254170950694,24654.87805,11235.36585,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-05,16571.925813125,4158.331998104134,24406.09756,10031.70732,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-03-06,19109.603658680557,4249.7695290524125,26480.4878,12995.12195,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-07,19913.338415208334,4875.824164416288,29056.09756,13269.5122,0.006944444444444444,Zone B,0,0,0.00486111111111111,0.02347222222222222,0,0.0,0.003472222222222222
2017-03-08,18455.691056736112,3470.6239392465236,26743.90244,13287.80488,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-09,19614.913618472223,4712.783430101132,28851.21951,13075.60976,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-03-10,19049.415650694442,3931.0626740269904,26330.4878,13031.70732,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-11,17918.622967222225,4090.0683617526884,24479.26829,11217.07317,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-12,16985.54369888889,3866.2258025934907,24160.97561,10551.21951,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-13,18791.260162291666,4113.63976946773,26235.36585,12541.46341,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-14,19072.383130208334,4104.248805558339,26952.43902,12991.46341,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-15,19296.341463680557,4290.15919765698,26498.78049,12987.80488,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-03-16,19542.835365763887,4390.946512756764,26495.12195,12830.4878,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-17,18428.683943124997,3572.8909597174807,23809.7561,12596.34146,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-18,17700.40650402778,4037.9308226791445,24080.4878,10664.63415,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-03-19,16417.022357756945,4030.478384811406,24043.90244,9885.365854,0.006944444444444444,Zone B,3,0,0.00486111111111111,0.02347222222222222,4,0.25,0.06597222222222222
2017-03-20,19037.830284444444,4365.29455255583,26773.17073,12157.31707,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-21,18936.96646298611,4130.445547057071,27380.4878,12574.39024,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-22,19343.495934861112,4170.920721483338,26754.87805,12504.87805,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-03-23,18978.963414583333,4285.857866759969,27109.7561,12047.56098,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-03-24,18879.522358194445,4289.626322765212,26048.78049,11930.4878,0.0,Zone B,0,0,0.0,0.02,4,0.25,0.0625
2017-03-25,17556.021341527776,4000.876060885068,23886.58537,10306.09756,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-03-26,15423.145325243057,3264.989578260911,22445.12195,9695.121951,0.041666666666666664,Zone B,3,0,0.029166666666666664,0.04083333333333333,1,0.0625,0.03645833333333333
2017-03-27,17800.050813055554,3564.860380701039,23465.85366,12007.31707,0.006944444444444444,Zone B,0,0,0.00486111111111111,0.02347222222222222,0,0.0,0.003472222222222222
2017-03-28,18588.821138333333,4240.176250676768,27142.68293,11791.46341,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-03-29,17898.62804875,3183.956554053962,24307.31707,12409.7561,0.0,Zone B,3,0,0.0,0.02,1,0.0625,0.015625
2017-03-30,18328.836381944442,4348.299535970927,26967.07317,11751.21951,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-03-31,18830.360772638887,3479.452324705128,25843.90244,13445.12195,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-04-01,15425.534623194444,2281.8396276834796,19763.34012,11412.21996,0.0,Zone B,3,0,0.0,0.02,0,0.0,0.0
2017-04-02,14779.098777701389,3765.3062243072695,21926.27291,8560.081466,0.006944444444444444,Zone B,3,0,0.00486111111111111,0.02347222222222222,1,0.0625,0.019097222222222224
2017-04-03,17494.373726875,3487.9106091679582,24455.80448,12138.08554,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-04-04,17957.281059444445,3349.0656265720913,24030.5499,12761.30346,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-04-05,17601.476578472222,3346.352299447499,24272.50509,12416.70061,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-04-06,17888.74745388889,3386.6405343384886,23894.90835,12713.64562,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-04-07,17314.791242708332,3034.794086621069,23550.3055,12618.32994,0.0,Zone B,3,0,0.0,0.02,0,0.0,0.0
2017-04-08,16373.778004166667,3299.033216997558,21709.97963,10909.97963,0.0,Zone B,3,0,0.0,0.02,1,0.0625,0.015625
2017-04-09,15166.878818847223,3176.4500078156784,21431.36456,9846.843177,0.0,Zone B,3,0,0.0,0.02,2,0.125,0.03125
2017-04-10,17965.427698541665,3578.2437928118907,23462.32179,11918.12627,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-04-11,17668.813645277776,3247.0601438218405,22872.09776,11973.11609,0.0,Zone B,3,0,0.0,0.02,3,0.1875,0.046875
2017-04-12,17851.52749513889,3328.416624707283,23286.35438,12204.07332,0.0,Zone B,3,0,0.0,0.02,1,0.0625,0.015625
2017-04-13,17720.11201625,3306.27038863298,24155.19348,11844.80652,0.0,Zone B,3,0,0.0,0.02,0,0.0,0.0
2017-04-14,17947.42871701389,3307.855406355748,23231.36456,12185.74338,0.0,Zone B,3,0,0.0,0.02,2,0.125,0.03125
2017-04-15,17351.451119999998,3081.3262940131517,22483.50305,11525.86558,0.0,Zone B,3,0,0.0,0.02,0,0.0,0.0
2017-04-16,15318.12627278472,3290.1781844560824,22102.24033,9582.892057,0.0,Zone B,3,0,0.0,0.02,3,0.1875,0.046875
2017-04-17,17932.230142083332,3437.898905208535,24078.20774,12438.69654,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-04-18,18259.164969444442,3521.6561729259647,24327.49491,12163.74745,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-04-19,18437.16904284722,3422.6721250709516,23997.55601,12775.96741,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-04-20,21631.491853333333,6525.398023657763,30940.93686,12277.39308,0.3333333333333333,Zone B,2,1,0.5333333333333333,0.23666666666666664,16,1.0,0.6666666666666666
2017-04-21,17318.762729583334,2587.051041075181,23528.30957,14114.05295,0.0,Zone B,3,0,0.0,0.02,1,0.0625,0.015625
2017-04-22,17670.290224166667,3518.5273103763475,23238.69654,11210.59063,0.0,Zone B,3,0,0.0,0.02,4,0.25,0.0625
2017-04-23,15529.557026819446,3584.098334794335,22494.50102,9403.258656,0.0,Zone B,3,0,0.0,0.02,0,0.0,0.0
2017-04-24,18375.63645590278,3926.385424002725,24543.78819,11522.19959,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-04-25,18392.082484930557,3523.31587228957,24719.7556,12328.7169,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-04-26,18600.305498888887,3463.975595985387,24727.08758,12545.01018,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-04-27,19164.002036527778,4286.960231114739,27520.57026,12097.75967,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-04-28,20167.489816597223,3497.0914082286818,26582.07739,14026.06925,0.006944444444444444,Zone B,0,0,0.00486111111111111,0.02347222222222222,2,0.125,0.034722222222222224
2017-04-29,18748.778004305557,3939.993430786557,25214.66395,11547.86151,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-04-30,16967.184317569445,3747.92168799951,24345.82485,10253.76782,0.0,Zone B,3,0,0.0,0.02,1,0.0625,0.015625
2017-05-01,17601.28998986111,4014.1840375230727,25240.86687,10491.64087,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-02,19782.275541805557,3872.5947098500847,26827.24458,13081.11455,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-05-03,20009.468524583335,3864.9170905676956,27120.74303,13185.13932,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-05-04,20396.207430277776,3986.460829805105,27425.387,13341.17647,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-05-05,20672.420020555557,3895.5076531118725,26994.42724,13798.14241,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-05-06,19412.30650159722,3608.105026407222,25460.06192,12627.86378,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-05-07,17517.414860555557,3870.184360737138,26035.91331,10606.81115,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-08,20177.425180694445,3987.069173317349,27860.06192,12958.51393,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-09,20504.669762708334,3863.50024920823,27845.20124,13712.6935,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-05-10,20581.707946388888,4036.2254687885334,27860.06192,13274.30341,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-05-11,20552.16718263889,3914.001727432755,27767.18266,13218.57585,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-12,20176.62538701389,3540.2892405314315,26693.49845,13500.92879,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-05-13,18951.16099048611,3794.1936276946626,25723.83901,11855.10836,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-14,17439.138286805555,3724.6070477908156,25760.99071,10985.75851,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-05-15,20058.97832847222,3883.088481369154,27588.85449,12661.30031,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-05-16,20586.687306666667,3809.6933350895574,28146.13003,13582.66254,0.0,Zone B,0,0,0.0,0.02,4,0.25,0.0625
2017-05-17,20489.370485208332,3819.759967584143,27759.75232,13389.47368,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-18,20896.64602666667,3995.1044606775067,28216.71827,13062.5387,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-19,20058.101135833334,3639.9121325337574,26656.34675,13177.70898,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-05-20,19415.634674583333,4112.459537548413,27629.72136,12104.02477,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-05-21,17107.352941138888,4403.588279697736,25103.40557,9365.944272,0.027777777777777776,Zone B,0,0,0.01944444444444444,0.033888888888888885,2,0.125,0.04513888888888889
2017-05-22,20784.004128333334,4515.423422042871,28291.02167,12523.83901,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-05-23,20898.40041263889,4330.369333846052,28699.6904,12724.4582,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-05-24,20983.023735694445,4268.976248946084,28978.32817,12873.06502,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-05-25,20418.163054652778,4289.611234524267,29145.51084,12479.25697,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-05-26,21259.752321944445,4393.639857078727,29152.94118,12954.79876,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-27,20723.529411666666,4293.369775559693,29502.16718,12315.78947,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-05-28,19078.431372916664,4777.92538977914,27347.36842,11067.49226,0.027777777777777776,Zone B,0,0,0.01944444444444444,0.033888888888888885,1,0.0625,0.029513888888888888
2017-05-29,20840.428276666666,4103.02649467108,29171.51703,12828.48297,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-05-30,20954.411764444445,4172.153787219367,28989.47368,12876.78019,0.006944444444444444,Zone B,0,0,0.00486111111111111,0.02347222222222222,2,0.125,0.034722222222222224
2017-05-31,20968.730649583333,4059.818232521307,28844.58204,12947.36842,0.013888888888888888,Zone B,0,0,0.00972222222222222,0.026944444444444444,0,0.0,0.006944444444444444
2017-06-01,21158.835759374997,4208.5765277470355,29694.38669,13011.64241,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-06-02,20815.462577916667,3739.851734014033,27722.24532,13513.09771,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-03,20108.471933819445,4159.133473513393,27961.74636,11941.37214,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-06-04,18743.009355923612,5396.933977121681,27089.81289,9972.972973,0.0,Zone B,0,0,0.0,0.02,4,0.25,0.0625
2017-06-05,20985.68087340278,4210.952574063786,28766.32017,13049.06445,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-06-06,21861.538461944445,4180.950039655513,28496.8815,13352.18295,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-07,21972.453222916665,4045.653946176759,28889.81289,13872.34927,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-08,21905.353430138886,4021.6129661579553,29189.18919,14003.3264,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-06-09,20966.787941805556,3398.956914279069,26805.40541,13969.64657,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-06-10,18515.098752291666,4390.995977961359,25783.78378,10811.22661,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-06-11,18294.67255784722,5260.912162606219,27235.75884,10212.47401,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-12,20772.011434930555,3872.6528059740253,27969.23077,13655.30146,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-13,21476.741164305553,4404.326795896849,29466.11227,12921.82952,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-06-14,22173.90852375,3963.5528194882813,28979.62578,13973.38877,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-06-15,21797.141372500002,4208.4849517206085,29245.32225,14022.03742,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-06-16,22397.349272430554,3960.2891073073206,28770.06237,14751.76715,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-06-17,20899.558212291668,4788.4240623623755,30109.77131,13363.40956,0.0,Zone B,0,0,0.0,0.02,6,0.375,0.09375
2017-06-18,19476.923077291667,4848.4297842147125,26812.88981,11641.99584,0.0,Zone B,0,0,0.0,0.02,4,0.25,0.0625
2017-06-19,22190.982328888887,4223.745124136156,29638.25364,14231.60083,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-20,21264.267152291668,4328.808260439821,28062.78586,12977.96258,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-06-21,21776.429313819444,4373.710828055524,28631.60083,13258.62786,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-06-22,22531.08108090278,4146.945512800532,28968.39917,14452.39085,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-06-23,21811.82432395833,3909.6553366731778,26895.2183,13943.45114,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-06-24,19966.06029138889,4317.985232985727,25985.86279,12150.93555,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-25,19653.586278888888,5202.643757570061,28017.87942,11511.01871,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-06-26,17968.607068194444,3339.118038948262,25761.33056,12345.53015,0.20833333333333334,Zone B,2,1,0.4458333333333333,0.1741666666666667,13,0.8125,0.5572916666666667
2017-06-27,17486.174635833333,3944.773406388837,24488.98129,10702.7027,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-28,20169.17879388889,4075.1261145727417,27370.47817,12334.30353,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-06-29,20005.899168194443,4031.489749686036,28059.04366,12633.67983,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-06-30,20982.770270138888,3930.006710913954,28107.69231,13019.12682,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-01,21104.456750694444,4184.809379285677,29335.44304,12850.63291,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-02,19498.786919722224,4189.426363809135,27729.11392,12497.46835,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-03,22420.46413465278,3968.330041910871,29210.12658,14434.17722,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-04,23811.075949097223,4684.294042490578,30896.20253,14753.16456,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-05,22962.4472575,4144.185235867684,29673.41772,15037.97468,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-07-06,22044.831223819445,3823.608551253056,30326.58228,15186.07595,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-07,23206.592827152777,4444.017379070178,31727.8481,14703.79747,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-07-08,22203.481012291668,3917.023282934338,30015.18987,14422.78481,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-09,20631.777426250002,5054.565648436239,31264.55696,12573.41772,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-10,24043.855485,4479.472180417636,31116.4557,14950.63291,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-07-11,24585.57489451389,4320.0460742746245,31788.60759,15846.83544,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-12,24700.05274236111,4427.768167140861,31724.05063,15824.05063,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-13,24854.85232013889,4667.757262614146,31879.74684,15816.4557,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-14,23967.747890416664,4069.283300604394,31275.94937,15953.16456,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-07-15,23943.74999951389,4169.177270305702,31769.62025,15713.92405,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-16,21809.045358819443,4200.7909385730845,30087.34177,14263.29114,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-17,24650.632911527777,4614.160390194906,32388.60759,15364.55696,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-18,25256.039029305553,4694.796172877034,32654.43038,15789.87342,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-19,24681.118143194446,4281.6943411159355,32130.37975,15660.75949,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-20,24972.231012638887,4561.3954815731795,32601.26582,15786.07595,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-21,24448.786919791666,4356.02771184047,31735.44304,15121.51899,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-22,24016.429324652778,4432.587510771801,32043.03797,15375.94937,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-23,22530.19514763889,4660.0442927543545,31158.22785,12926.58228,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-24,28354.535865208334,6444.123362739297,37408.86076,16412.65823,0.013888888888888888,Zone B,1,0,0.00972222222222222,0.026944444444444444,3,0.1875,0.05381944444444445
2017-07-25,26899.208860763887,4645.552581757553,34826.58228,17411.39241,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-07-26,26363.818565138892,4837.120842629899,34731.64557,16826.58228,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-27,26910.021097430556,4897.122479356876,34868.35443,16500.0,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-07-28,26904.50949375,5034.30768234233,35316.4557,16424.05063,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-29,25799.868143541666,4595.213372194305,34344.3038,16659.49367,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-07-30,24166.218354583332,4818.028691765189,33334.17722,15053.16456,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-07-31,26842.088607916667,5013.006447642539,35229.11392,16355.6962,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-08-01,25656.335797361113,4518.4040405228225,33289.54593,16376.76874,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-02,25694.931361944444,5141.8348275947255,34464.20275,15643.08342,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-08-03,26990.337909027778,5892.286093448172,36482.78775,15722.91447,0.0,Zone B,1,0,0.0,0.02,1,0.0625,0.015625
2017-08-04,27400.079197291667,4781.669663673683,35175.0792,17741.49947,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-05,26289.017951319445,4850.913999915511,35334.74129,16791.12988,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-08-06,24831.071805763888,5033.481621042135,35083.84372,16049.84161,0.0,Zone B,0,0,0.0,0.02,3,0.1875,0.046875
2017-08-07,27918.505807569443,4939.062980427887,36129.25026,18125.44879,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-08-08,27295.617740277776,4983.121819332004,35536.21964,17368.95459,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-09,27358.025343194444,5405.033892769188,36110.24287,16791.12988,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-08-10,26787.618796458333,4737.880117671903,35498.20486,17064.83633,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-11,26164.14994701389,4415.563949952301,33806.54699,17243.50581,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-12,25336.140443750002,4740.648592104711,34255.12144,16133.47413,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-13,23883.87011666667,4463.369536327126,32361.98522,15293.34741,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-14,24858.949313194447,4588.652980387691,33441.60507,15091.86906,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-15,25800.897571736114,4888.816252595334,34749.31362,15677.29673,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-16,25603.326293194445,5215.990991280748,34981.2038,15205.91341,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-08-17,26033.632523680557,4957.074295530171,34958.39493,16046.04013,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-18,25550.92397041667,4684.472187448292,33639.28194,16057.44456,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-19,24422.25448826389,5125.800587405895,33947.20169,14449.41922,0.0,Zone B,0,0,0.0,0.02,2,0.125,0.03125
2017-08-20,22845.03695895833,4504.355777171458,31476.24076,14639.49314,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-08-21,23703.77507958333,4688.011305913819,32582.47096,14890.39071,0.0,Zone B,0,0,0.0,0.02,1,0.0625,0.015625
2017-08-22,24347.75607138889,4978.211928749939,33148.89124,14825.76558,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
2017-08-23,24229.4614575,4781.430470182604,32677.50792,15236.32524,0.0,Zone B,0,0,0.0,0.02,0,0.0,0.0
