Datetime,Zone A,Zone B,Zone C,Zone A_incident,Zone B_incident,Zone C_incident,Temperature,Humidity
2017-07-09 11:00:00,33462.85714,20491.13924,26052.5523,0,0,0,28.0,51.83
2017-07-09 11:10:00,33679.73422,20540.50633,26239.33054,0,0,0,28.39,48.16
2017-07-09 11:20:00,34107.10963,20631.64557,26456.23431,0,0,0,28.53,46.22
2017-07-09 11:30:00,34496.21262,20665.82278,26733.38912,0,0,0,29.11,45.19
2017-07-09 11:40:00,34808.77076,20836.70886,26877.99163,0,0,0,28.98,43.72
2017-07-09 11:50:00,34642.92359,20946.83544,27046.69456,0,0,0,29.62,40.49
2017-07-09 12:00:00,34636.54485,21155.6962,27094.8954,0,0,0,29.83,37.75
2017-07-09 12:10:00,34687.57475,21155.6962,27269.62343,0,0,0,30.11,35.65
2017-07-09 12:20:00,34642.92359,21075.94937,27504.60251,0,0,0,30.55,33.32
2017-07-09 12:30:00,35682.65781,20643.03797,27637.15481,0,0,0,31.01,33.12
2017-07-09 12:40:00,36473.62126,19807.59494,27619.0795,0,0,0,30.3,49.53
2017-07-09 12:50:00,36460.86379,19837.97468,27685.35565,0,0,0,30.34,49.63
2017-07-09 13:00:00,36428.9701,19777.21519,27902.25941,0,0,0,29.92,53.33
2017-07-09 13:10:00,36556.54485,19822.78481,27829.95816,0,0,0,29.88,52.43
2017-07-09 13:20:00,36582.0598,19853.16456,27938.41004,0,0,0,29.41,55.43
2017-07-09 13:30:00,36511.89369,19925.31646,27884.1841,0,0,0,29.36,55.4
2017-07-09 13:40:00,36486.37874,20088.60759,28083.01255,0,0,0,29.42,55.1
2017-07-09 13:50:00,36518.27243,20050.63291,28251.71548,0,0,0,29.21,55.8
2017-07-09 14:00:00,36237.60797,20118.98734,28390.29289,0,0,0,29.32,54.6
2017-07-09 14:10:00,36333.28904,19989.87342,28191.46444,0,0,0,29.31,54.93
2017-07-09 14:20:00,36135.54817,19929.11392,28101.08787,0,0,0,29.36,55.06
2017-07-09 14:30:00,36059.00332,19913.92405,28046.86192,0,0,0,29.39,54.93
2017-07-09 14:40:00,35976.07973,19796.20253,27878.159,0,0,0,29.51,55.13
2017-07-09 14:50:00,36039.86711,19731.64557,27835.98326,0,0,0,29.39,56.03
2017-07-09 15:00:00,35886.77741,19598.73418,27811.88285,0,0,0,29.35,55.56
2017-07-09 15:10:00,35669.90033,19735.44304,27829.95816,0,0,0,29.11,56.29
2017-07-09 15:20:00,35350.96346,19701.26582,27643.17992,0,0,0,29.37,55.99
2017-07-09 15:30:00,35191.49502,19481.01266,27456.40167,0,0,0,29.66,54.93
2017-07-09 15:40:00,35134.08638,19568.35443,27462.42678,0,0,0,29.74,54.19
2017-07-09 15:50:00,35095.81395,19424.05063,27444.35146,0,0,0,29.72,54.29
2017-07-09 16:00:00,34891.69435,19382.27848,27257.57322,0,0,0,30.06,53.49
2017-07-09 16:10:00,34757.74086,19386.07595,27414.22594,0,0,0,30.02,52.99
2017-07-09 16:20:00,34693.95349,19431.64557,27420.25105,0,0,0,30.08,52.33
2017-07-09 16:30:00,34738.60465,19424.05063,27516.65272,0,0,0,30.29,51.63
2017-07-09 16:40:00,34783.25581,19256.96203,27444.35146,0,0,0,30.07,52.79
2017-07-09 16:50:00,33590.43189,20369.62025,27353.9749,0,0,0,30.21,52.66
2017-07-09 17:00:00,33201.3289,20639.24051,27299.74895,0,0,0,30.21,52.16
2017-07-09 17:10:00,33092.89037,20650.63291,27131.04603,0,0,0,30.14,51.83
2017-07-09 17:20:00,32799.46844,20586.07595,27233.4728,0,0,0,30.26,51.33
2017-07-09 17:30:00,32876.01329,20616.4557,27438.32636,0,0,0,30.13,52.03
2017-07-09 17:40:00,31683.18937,20810.12658,27311.79916,0,0,0,29.83,52.76
2017-07-09 17:50:00,30037.47508,22629.11392,27534.72803,0,0,0,29.65,53.46
2017-07-09 18:00:00,30503.12292,22898.73418,27878.159,0,0,0,29.97,53.09
2017-07-09 18:10:00,30943.25581,22275.94937,27860.08368,0,0,0,29.81,53.13
2017-07-09 18:20:00,31134.61794,21755.6962,28089.03766,0,0,0,30.03,52.03
2017-07-09 18:30:00,31778.87043,21740.50633,28179.41423,0,0,0,30.81,49.09
2017-07-09 18:40:00,31900.06645,21975.94937,28408.3682,0,0,0,31.83,31.18
2017-07-09 18:50:00,32129.701,22317.72152,28625.27197,0,0,0,31.57,30.92
2017-07-09 19:00:00,32378.47176,22575.94937,29041.00418,0,0,0,31.27,31.42
2017-07-09 19:10:00,32659.13621,23236.70886,30173.72385,0,0,0,31.16,31.58
2017-07-09 19:20:00,33871.09635,23779.74684,31686.0251,0,0,0,30.98,31.78
2017-07-09 19:30:00,35822.99003,25245.56962,34493.72385,0,0,0,30.6,32.52
2017-07-09 19:40:00,39286.64452,27368.35443,37397.82427,0,0,0,30.3,33.02
2017-07-09 19:50:00,41857.27575,28765.82278,38801.67364,0,0,0,29.97,33.98
2017-07-09 20:00:00,42948.03987,29806.32911,39464.43515,0,0,0,29.5,35.98
2017-07-09 20:10:00,43719.86711,30349.36709,39572.88703,0,0,0,29.2,36.79
2017-07-09 20:20:00,43860.19934,30186.07595,39645.18828,0,0,0,28.91,37.62
2017-07-09 20:30:00,44077.07641,30356.96203,39729.53975,0,0,0,28.66,38.42
2017-07-09 20:40:00,43943.12292,30543.03797,39536.7364,0,0,0,28.31,39.32
2017-07-09 20:50:00,44274.81728,30877.21519,39205.35565,0,0,0,27.94,40.25
2017-07-09 21:00:00,43847.44186,30869.62025,39018.57741,0,0,0,27.64,40.62
2017-07-09 21:10:00,44134.48505,31264.55696,38795.64854,0,0,0,27.44,40.59
2017-07-09 21:20:00,44281.19601,31241.77215,38470.29289,0,0,0,27.16,40.99
2017-07-09 21:30:00,44427.90698,31082.27848,38379.91632,0,0,0,26.82,42.59
2017-07-09 21:40:00,42220.86379,30918.98734,38084.68619,0,0,0,26.48,44.69
2017-07-09 21:50:00,41244.91694,30987.34177,37837.6569,1,0,0,26.25,46.76
2017-07-09 22:00:00,41366.11296,30508.86076,37367.69874,0,0,0,25.96,49.39
2017-07-09 22:10:00,41104.58472,30246.83544,37271.29707,0,0,0,25.7,51.36
2017-07-09 22:20:00,40868.57143,30315.18987,37060.41841,0,0,0,25.38,53.66
2017-07-09 22:30:00,40262.59136,29821.51899,36295.23013,0,0,0,25.06,54.63
2017-07-09 22:40:00,39509.90033,29684.81013,35879.49791,0,0,0,24.9,55.49
2017-07-09 22:50:00,38789.10299,29293.67089,35120.33473,1,0,0,24.74,56.39
2017-07-09 23:00:00,37991.7608,28822.78481,34511.79916,0,0,0,24.62,56.66
2017-07-09 23:10:00,37341.12957,28507.59494,34065.94142,0,0,0,24.51,57.03
2017-07-09 23:20:00,36754.28571,27846.83544,33577.90795,0,0,0,24.5,56.89
2017-07-09 23:30:00,37398.53821,27360.75949,33192.30126,0,0,0,24.43,57.4
2017-07-09 23:40:00,36288.63787,26912.65823,32601.841,0,0,0,24.29,57.63
2017-07-09 23:50:00,35382.85714,26194.93671,31704.10042,0,0,0,24.12,57.6
2017-07-10 00:00:00,34508.9701,25386.07595,31053.38912,0,0,0,24.02,57.2
2017-07-10 00:10:00,34247.44186,24953.16456,30607.53138,0,0,0,23.95,56.43
2017-07-10 00:20:00,33711.62791,24410.12658,30107.4477,0,0,0,23.92,56.23
2017-07-10 00:30:00,33188.57143,23855.6962,29492.88703,0,0,0,23.84,56.03
2017-07-10 00:40:00,32633.62126,23369.62025,28872.30126,0,0,0,23.71,56.49
2017-07-10 00:50:00,32097.80731,22929.11392,27902.25941,0,0,0,23.9,56.26
2017-07-10 01:00:00,31211.16279,22336.70886,27372.05021,0,0,0,23.71,56.06
2017-07-10 01:10:00,30949.63455,21994.93671,26805.69038,0,0,0,23.48,55.79
2017-07-10 01:20:00,30477.60797,21527.8481,26257.40586,0,0,0,23.52,55.43
2017-07-10 01:30:00,30062.99003,21269.62025,25841.67364,0,0,0,23.43,57.3
2017-07-10 01:40:00,29826.97674,20893.67089,25564.51883,0,0,0,23.16,61.0
2017-07-10 01:50:00,29482.52492,20532.91139,25209.03766,0,0,0,22.78,62.73
2017-07-10 02:00:00,29495.28239,20297.46835,24986.10879,0,0,0,22.64,63.36
2017-07-10 02:10:00,29055.1495,20263.29114,24895.73222,0,0,0,22.6,63.33
2017-07-10 02:20:00,28806.37874,20111.39241,24636.65272,0,0,0,22.47,63.97
2017-07-10 02:30:00,28398.13953,19705.06329,24425.77406,0,0,0,22.24,64.57
2017-07-10 02:40:00,28493.8206,19803.79747,24401.67364,0,0,0,22.08,64.8
2017-07-10 02:50:00,28276.94352,19670.88608,24226.94561,0,0,0,21.94,64.57
2017-07-10 03:00:00,28340.7309,19621.51899,24118.49372,0,0,0,21.86,64.86
2017-07-10 03:10:00,28142.99003,19515.18987,23889.53975,0,0,0,21.79,65.4
2017-07-10 03:20:00,28723.45515,19784.81013,24052.21757,0,0,0,21.66,65.97
2017-07-10 03:30:00,28245.04983,19682.27848,23732.88703,0,0,0,21.4,66.17
2017-07-10 03:40:00,27792.15947,19332.91139,23347.28033,0,0,0,21.38,66.47
2017-07-10 03:50:00,27721.99336,19120.25316,22931.54812,0,0,0,21.39,66.8
2017-07-10 04:00:00,27702.85714,19181.01266,22582.09205,0,0,0,21.21,67.1
2017-07-10 04:10:00,27728.37209,19120.25316,21985.60669,0,0,0,21.04,66.97
2017-07-10 04:20:00,27492.3588,18998.73418,21726.5272,0,0,0,20.98,66.17
2017-07-10 04:30:00,27173.42193,18600.0,21636.15063,0,0,0,21.0,66.33
2017-07-10 04:40:00,26140.06645,17491.13924,20913.13808,0,0,0,20.95,66.67
2017-07-10 04:50:00,24736.74419,16465.82278,19997.32218,0,0,0,20.68,67.37
2017-07-10 05:00:00,24035.08306,15975.94937,18304.26778,0,0,0,20.6,67.67
2017-07-10 05:10:00,23996.81063,15182.27848,17093.22176,0,0,0,20.52,67.37
2017-07-10 05:20:00,23684.25249,15186.07595,16358.159,0,0,0,20.51,67.17
2017-07-10 05:30:00,23224.98339,14950.63291,15821.92469,0,0,0,20.77,66.57
2017-07-10 05:40:00,23460.99668,15000.0,15827.94979,0,0,0,20.9,65.77
2017-07-10 05:50:00,23671.49502,15098.73418,15942.42678,0,0,0,20.72,66.1
2017-07-10 06:00:00,24290.23256,15337.97468,15990.62762,0,0,0,20.96,64.57
2017-07-10 06:10:00,24481.59468,15573.41772,16147.28033,0,0,0,20.91,67.53
2017-07-10 06:20:00,25074.81728,15687.34177,16207.53138,0,0,0,20.57,69.94
2017-07-10 06:30:00,25093.95349,15782.27848,16412.38494,0,0,0,20.48,69.77
2017-07-10 06:40:00,25610.63123,16067.08861,16665.43933,0,0,0,20.47,69.44
2017-07-10 06:50:00,26031.62791,16617.72152,17081.17155,0,0,0,20.13,68.94
2017-07-10 07:00:00,26618.47176,17491.13924,17249.87448,0,0,0,20.18,69.47
2017-07-10 07:10:00,26867.24252,17836.70886,17780.08368,0,0,0,20.32,68.87
2017-07-10 07:20:00,26841.72757,18292.40506,17996.98745,0,0,0,20.63,66.04
2017-07-10 07:30:00,27326.51163,18805.06329,18388.61925,0,0,0,21.09,64.1
2017-07-10 07:40:00,29150.83056,18201.26582,18930.87866,0,0,0,21.46,60.97
2017-07-10 07:50:00,30228.83721,18303.79747,19292.38494,0,0,0,21.89,58.0
2017-07-10 08:00:00,30503.12292,18675.94937,19647.86611,0,0,0,22.32,55.93
2017-07-10 08:10:00,31268.57143,19165.82278,20051.54812,0,0,0,22.67,54.17
2017-07-10 08:20:00,31900.06645,19625.31646,20473.30544,0,0,0,23.15,52.6
2017-07-10 08:30:00,32620.86379,20005.06329,21045.69038,0,0,0,23.72,49.43
2017-07-10 08:40:00,33226.84385,20373.41772,22160.33473,0,0,0,24.4,46.23
2017-07-10 08:50:00,33660.59801,20981.01266,22762.84519,0,0,0,24.97,42.16
2017-07-10 09:00:00,33775.41528,21467.08861,22829.12134,0,0,0,25.58,39.16
2017-07-10 09:10:00,29476.14618,21413.92405,22937.57322,0,0,0,26.14,37.72
2017-07-10 09:20:00,31294.08638,22754.43038,23142.42678,0,0,0,27.0,35.56
2017-07-10 09:30:00,33590.43189,23631.64557,23287.02929,0,0,0,27.6,32.19
2017-07-10 09:40:00,33902.99003,23962.02532,23901.58996,0,0,0,28.01,31.89
2017-07-10 09:50:00,35197.87375,24186.07595,24353.4728,0,0,0,28.73,30.45
2017-07-10 10:00:00,36014.35216,24732.91139,24859.58159,0,0,0,29.41,28.82
2017-07-10 10:10:00,36869.10299,25101.26582,25154.81172,0,0,0,29.89,27.62
2017-07-10 10:20:00,37270.96346,25260.75949,25745.27197,0,0,0,30.11,27.62
2017-07-10 10:30:00,37347.50831,25260.75949,26022.42678,0,0,0,30.54,27.45
2017-07-10 10:40:00,37634.5515,25556.96203,26317.6569,0,0,0,31.1,26.82
2017-07-10 10:50:00,38266.04651,25879.74684,26504.43515,0,0,0,31.3,26.02
2017-07-10 11:00:00,38763.58804,26050.63291,26871.96653,0,0,0,31.65,25.32
2017-07-10 11:10:00,39312.15947,26388.60759,27197.32218,0,0,0,31.99,24.85
2017-07-10 11:20:00,39631.09635,26908.86076,27347.94979,0,0,0,32.21,24.35
2017-07-10 11:30:00,39631.09635,26874.68354,27462.42678,0,0,0,32.52,23.98
2017-07-10 11:40:00,39879.86711,26924.05063,27733.55649,0,0,0,32.94,24.18
2017-07-10 11:50:00,40217.9402,27227.8481,28064.93724,0,0,0,33.39,22.91
2017-07-10 12:00:00,40224.31894,27056.96203,28324.01674,0,0,0,33.73,21.65
2017-07-10 12:10:00,40307.24252,27163.29114,28498.74477,0,0,0,34.21,21.61
2017-07-10 12:20:00,40460.33223,27113.92405,28739.74895,0,0,0,34.25,21.41
2017-07-10 12:30:00,40498.60465,27094.93671,28998.82845,0,0,0,34.41,22.45
2017-07-10 12:40:00,40683.58804,27144.3038,29083.17992,0,0,0,34.55,22.38
2017-07-10 12:50:00,40600.66445,27284.81013,28848.20084,0,0,0,34.62,22.75
2017-07-10 13:00:00,40702.72425,27535.44304,28757.82427,0,0,0,34.79,21.78
2017-07-10 13:10:00,40664.45183,27550.63291,28818.07531,0,0,0,35.09,21.11
2017-07-10 13:20:00,40587.90698,27516.4557,28854.22594,0,0,0,34.99,20.98
2017-07-10 13:30:00,40549.63455,27675.94937,28721.67364,0,0,0,35.12,21.15
2017-07-10 13:40:00,40587.90698,27706.32911,28842.17573,0,0,0,35.43,21.75
2017-07-10 13:50:00,40543.25581,27820.25316,29034.97908,0,0,0,35.53,23.35
2017-07-10 14:00:00,40090.36545,27637.97468,28757.82427,0,0,0,35.55,23.05
2017-07-10 14:10:00,39905.38206,27793.67089,28348.11715,0,0,0,35.88,22.61
2017-07-10 14:20:00,39943.65449,27713.92405,28354.14226,0,0,0,35.68,21.11
2017-07-10 14:30:00,39937.27575,27637.97468,28251.71548,0,0,0,35.97,21.31
2017-07-10 14:40:00,39752.29236,27664.55696,28227.61506,0,0,0,36.37,21.58
2017-07-10 14:50:00,39854.35216,27474.68354,28233.64017,0,0,0,36.54,21.31
2017-07-10 15:00:00,39669.36877,27459.49367,28239.66527,0,0,0,36.65,21.71
2017-07-10 15:10:00,39293.02326,27129.11392,28197.48954,0,0,0,36.84,20.88
2017-07-10 15:20:00,39088.90365,27018.98734,27950.46025,0,0,0,37.01,19.81
2017-07-10 15:30:00,38489.30233,26840.50633,27751.6318,0,0,0,36.88,19.24
2017-07-10 15:40:00,38572.22591,26631.64557,27763.68201,0,0,0,36.73,18.28
2017-07-10 15:50:00,38789.10299,26407.59494,27793.80753,0,0,0,37.26,21.11
2017-07-10 16:00:00,38374.48505,26164.55696,27805.85774,0,0,0,36.65,24.28
2017-07-10 16:10:00,38106.57807,25910.12658,27733.55649,0,0,0,35.84,26.35
2017-07-10 16:20:00,37889.701,25769.62025,27769.70711,0,0,0,35.25,27.88
2017-07-10 16:30:00,37762.12625,25701.26582,27709.45607,0,0,0,34.98,28.41
2017-07-10 16:40:00,37564.38538,25507.59494,27673.30544,0,0,0,34.99,28.68
2017-07-10 16:50:00,37353.88704,25169.62025,27528.70293,0,0,0,34.73,29.38
2017-07-10 17:00:00,37028.57143,24797.46835,27552.80335,0,0,0,34.52,30.58
2017-07-10 17:10:00,36888.2392,24694.93671,27715.48117,0,0,0,34.28,31.18
2017-07-10 17:20:00,36926.51163,24459.49367,27811.88285,0,0,0,34.02,31.92
2017-07-10 17:30:00,36875.48173,24672.1519,27763.68201,0,0,0,34.02,31.88
2017-07-10 17:40:00,36849.96678,24751.89873,27799.83264,0,0,0,34.1,31.98
2017-07-10 17:50:00,36728.77076,24710.12658,27950.46025,0,0,0,34.2,31.75
2017-07-10 18:00:00,36626.71096,24702.53165,27884.1841,0,0,0,34.25,31.68
2017-07-10 18:10:00,36722.39203,24470.88608,27992.63598,0,0,0,34.48,31.65
2017-07-10 18:20:00,36837.2093,24603.79747,28263.76569,0,0,0,34.69,31.55
2017-07-10 18:30:00,37054.08638,24694.93671,28444.51883,0,0,0,35.27,29.45
2017-07-10 18:40:00,37309.23588,24846.83544,28721.67364,0,0,0,35.42,21.44
2017-07-10 18:50:00,37481.46179,25196.20253,29071.12971,0,0,0,35.0,22.01
2017-07-10 19:00:00,38004.51827,25101.26582,29541.08787,0,0,0,34.88,21.94
2017-07-10 19:10:00,38680.66445,25594.93671,30456.90377,0,0,0,34.63,22.21
2017-07-10 19:20:00,39554.5515,25940.50633,31969.20502,0,0,0,34.22,23.38
2017-07-10 19:30:00,41295.94684,27265.82278,34343.09623,0,0,0,33.82,23.78
2017-07-10 19:40:00,44568.2392,29221.51899,37325.52301,0,0,0,33.46,23.88
2017-07-10 19:50:00,46902.85714,30239.24051,38867.94979,0,0,0,33.11,23.48
2017-07-10 20:00:00,47770.36545,30778.48101,39494.56067,0,0,0,32.79,22.28
2017-07-10 20:10:00,48210.49834,30941.77215,39904.26778,0,0,0,32.58,21.91
2017-07-10 20:20:00,48446.51163,31002.53165,39970.54393,0,0,0,32.22,24.68
2017-07-10 20:30:00,48752.69103,31116.4557,39886.19247,0,0,0,31.92,24.91
2017-07-10 20:40:00,48701.66113,30755.6962,39681.33891,0,0,0,31.63,24.48
2017-07-10 20:50:00,48121.19601,30558.22785,39434.30962,0,0,0,31.34,23.68
2017-07-10 21:00:00,47802.25914,30550.63291,39181.25523,0,0,0,31.12,23.41
2017-07-10 21:10:00,47642.7907,30448.10127,39006.5272,0,0,0,31.02,22.51
2017-07-10 21:20:00,47566.24585,30239.24051,38825.77406,0,0,0,30.9,21.64
2017-07-10 21:30:00,47132.49169,30326.58228,38645.02092,0,0,0,30.65,22.84
2017-07-10 21:40:00,47298.33887,30224.05063,38512.46862,0,0,0,30.06,24.01
2017-07-10 21:50:00,47202.65781,30375.94937,38108.78661,0,0,0,29.5,25.34
2017-07-10 22:00:00,46367.04319,30075.94937,37795.48117,0,0,0,29.17,25.71
2017-07-10 22:10:00,46118.27243,29756.96203,37433.9749,0,0,0,29.11,26.48
2017-07-10 22:20:00,45416.6113,29544.3038,37120.66946,0,0,0,28.8,28.01
2017-07-10 22:30:00,44855.28239,29430.37975,36837.48954,0,0,0,28.5,28.91
2017-07-10 22:40:00,44262.0598,29145.56962,36241.00418,0,0,0,28.19,29.88
2017-07-10 22:50:00,43432.82392,28765.82278,35855.39749,0,0,0,28.04,29.68
2017-07-10 23:00:00,42775.81395,28587.34177,35126.35983,0,0,0,27.89,29.94
2017-07-10 23:10:00,41927.44186,28105.06329,34493.72385,0,0,0,27.64,30.31
2017-07-10 23:20:00,40989.76744,27573.41772,33752.63598,0,0,0,27.36,31.91
2017-07-10 23:30:00,40032.95681,27197.46835,32957.32218,0,0,0,26.99,32.18
2017-07-10 23:40:00,38872.02658,26517.72152,32312.63598,0,0,0,26.91,31.88
2017-07-10 23:50:00,38393.62126,26012.65823,31716.15063,0,0,0,26.74,32.41
2017-07-11 00:00:00,37749.36877,25560.75949,31119.66527,0,0,0,26.58,32.98
2017-07-11 00:10:00,36894.61794,25112.65823,30776.23431,0,0,0,26.54,32.91
2017-07-11 00:20:00,35778.33887,24637.97468,30227.94979,0,0,0,26.53,32.71
2017-07-11 00:30:00,34904.45183,23844.3038,28860.25105,0,0,0,26.51,33.18
2017-07-11 00:40:00,34087.97342,23400.0,28402.3431,0,0,0,26.41,33.25
2017-07-11 00:50:00,33558.53821,22708.86076,27799.83264,0,0,0,26.46,33.08
2017-07-11 01:00:00,32837.74086,22511.39241,27341.92469,0,0,0,26.27,34.05
2017-07-11 01:10:00,32416.74419,22078.48101,26835.8159,0,0,0,25.82,36.38
2017-07-11 01:20:00,31900.06645,21820.25316,26353.80753,0,0,0,25.36,37.31
2017-07-11 01:30:00,31498.20598,21303.79747,25986.27615,0,0,0,25.36,37.45
2017-07-11 01:40:00,31230.299,21262.02532,25751.29707,0,0,0,25.22,38.05
2017-07-11 01:50:00,30860.33223,20783.5443,25269.2887,0,0,0,24.94,38.98
2017-07-11 02:00:00,30515.8804,20662.02532,24871.6318,0,0,0,24.78,39.55
2017-07-11 02:10:00,30279.86711,20513.92405,24588.45188,0,0,0,24.69,39.52
2017-07-11 02:20:00,30177.80731,20381.01266,24359.49791,0,0,0,24.7,39.08
2017-07-11 02:30:00,30075.74751,20160.75949,24172.71967,0,0,0,24.34,40.22
2017-07-11 02:40:00,29929.03654,20213.92405,24034.14226,0,0,0,23.97,41.45
2017-07-11 02:50:00,29858.87043,19891.13924,23931.71548,0,0,0,23.66,42.15
2017-07-11 03:00:00,29967.30897,20111.39241,23841.33891,0,0,0,23.86,41.68
2017-07-11 03:10:00,29909.90033,19959.49367,24022.09205,0,0,0,23.88,41.35
2017-07-11 03:20:00,30228.83721,20263.29114,23895.56485,0,0,0,24.0,40.68
2017-07-11 03:30:00,30069.36877,20092.40506,23365.35565,0,0,0,23.87,41.05
2017-07-11 03:40:00,29718.53821,19879.74684,23317.15481,0,0,0,23.64,42.85
2017-07-11 03:50:00,29508.03987,19530.37975,23262.92887,0,0,0,22.64,45.69
2017-07-11 04:00:00,29016.87708,19446.83544,22943.59833,0,0,0,22.13,46.19
2017-07-11 04:10:00,28825.51495,19203.79747,22551.96653,0,0,0,22.02,46.36
2017-07-11 04:20:00,28595.8804,19074.68354,22383.2636,0,0,0,22.09,45.92
2017-07-11 04:30:00,28104.71761,18793.67089,22244.68619,0,0,0,22.13,45.59
2017-07-11 04:40:00,26369.701,17760.75949,21593.9749,0,0,0,22.22,45.26
2017-07-11 04:50:00,25247.04319,17058.22785,20690.20921,0,0,0,22.2,45.45
2017-07-11 05:00:00,24596.41196,16678.48101,19232.13389,0,0,0,22.22,45.52
2017-07-11 05:10:00,24156.27907,15881.01266,17852.38494,0,0,0,21.76,49.56
2017-07-11 05:20:00,23837.34219,15869.62025,17310.12552,0,0,0,21.05,50.36
2017-07-11 05:30:00,23850.09967,15869.62025,17147.4477,0,0,0,21.37,50.16
2017-07-11 05:40:00,24175.41528,15846.83544,16785.94142,0,0,0,21.32,50.16
2017-07-11 05:50:00,24334.88372,16181.01266,16900.41841,0,0,0,21.3,50.42
2017-07-11 06:00:00,24564.51827,16317.72152,16828.11715,0,0,0,21.54,49.16
2017-07-11 06:10:00,25004.65116,16462.02532,16954.64435,0,0,0,21.54,48.82
2017-07-11 06:20:00,25623.3887,16549.36709,17159.49791,0,0,0,21.57,48.52
2017-07-11 06:30:00,25980.59801,16606.32911,16996.82008,0,0,0,21.12,50.39
2017-07-11 06:40:00,26235.74751,16849.36709,17171.54812,0,0,0,20.71,50.86
2017-07-11 06:50:00,26631.22924,17255.6962,17310.12552,0,0,0,20.81,50.76
2017-07-11 07:00:00,27262.72425,18064.55696,17701.75732,0,0,0,20.99,50.69
2017-07-11 07:10:00,27900.59801,18482.27848,17948.78661,0,0,0,21.05,50.86
2017-07-11 07:20:00,28506.57807,18835.44304,18310.29289,0,0,0,21.23,50.76
2017-07-11 07:30:00,28838.27243,19537.97468,18599.49791,0,0,0,21.81,49.62
2017-07-11 07:40:00,29297.54153,19841.77215,18936.90377,0,0,0,22.99,48.79
2017-07-11 07:50:00,29673.88704,20532.91139,19394.81172,0,0,0,23.67,44.92
2017-07-11 08:00:00,30209.701,21000.0,19786.44351,0,0,0,24.09,46.39
2017-07-11 08:10:00,31038.93688,21770.88608,20617.90795,0,0,0,24.4,47.16
2017-07-11 08:20:00,31849.03654,22078.48101,21202.3431,0,0,0,24.92,49.99
2017-07-11 08:30:00,32289.16944,22545.56962,21618.07531,0,0,0,25.8,56.23
2017-07-11 08:40:00,32678.27243,22894.93671,22021.75732,0,0,0,26.18,60.7
2017-07-11 08:50:00,32882.39203,23217.72152,22732.71967,0,0,0,26.0,62.4
2017-07-11 09:00:00,33832.82392,23278.48101,23383.43096,0,0,0,26.14,62.86
2017-07-11 09:10:00,34808.77076,23718.98734,23889.53975,0,0,0,26.34,62.93
2017-07-11 09:20:00,35638.00664,24197.46835,24263.09623,0,0,0,26.78,63.0
2017-07-11 09:30:00,36205.71429,24782.27848,24793.30544,0,0,0,26.87,62.3
2017-07-11 09:40:00,36518.27243,25264.55696,24835.48117,0,0,0,27.14,61.63
2017-07-11 09:50:00,36830.83056,25359.49367,24100.41841,0,0,0,27.29,60.86
2017-07-11 10:00:00,37564.38538,25598.73418,23823.2636,0,0,0,27.51,59.56
2017-07-11 10:10:00,38195.8804,25879.74684,25148.78661,0,0,0,27.91,58.23
2017-07-11 10:20:00,38891.16279,26043.03797,26094.72803,0,0,0,28.0,58.36
2017-07-11 10:30:00,38910.299,26449.36709,25594.64435,0,0,0,28.03,59.13
2017-07-11 10:40:00,39331.29568,26544.3038,26649.03766,0,0,0,27.85,60.33
2017-07-11 10:50:00,39286.64452,26772.1519,27215.39749,0,0,0,27.78,60.23
2017-07-11 11:00:00,39662.99003,26840.50633,27498.57741,0,0,0,27.6,61.5
2017-07-11 11:10:00,40020.19934,26992.40506,26859.91632,0,0,0,27.6,62.26
2017-07-11 11:20:00,40785.64784,27330.37975,27570.87866,0,0,0,27.41,63.2
2017-07-11 11:30:00,40530.49834,27326.58228,27914.30962,0,0,0,27.38,63.4
2017-07-11 11:40:00,40709.10299,27246.83544,27986.61088,0,0,0,27.44,63.6
2017-07-11 11:50:00,41104.58472,27470.88608,28233.64017,0,0,0,27.46,63.4
2017-07-11 12:00:00,41232.15947,27406.32911,28113.13808,0,0,0,27.27,63.93
2017-07-11 12:10:00,41308.70432,27903.79747,28432.46862,0,0,0,27.38,63.97
2017-07-11 12:20:00,41417.14286,27873.41772,28800.0,0,0,0,27.58,63.33
2017-07-11 12:30:00,41487.30897,27675.94937,29119.33054,0,0,0,27.59,61.26
2017-07-11 12:40:00,42424.98339,26669.62025,28733.72385,0,0,0,27.75,60.7
2017-07-11 12:50:00,42686.51163,26529.11392,29059.0795,0,0,0,28.16,59.96
2017-07-11 13:00:00,41506.44518,27186.07595,29263.93305,0,0,0,28.16,60.66
2017-07-11 13:10:00,40568.77076,28051.89873,29185.60669,0,0,0,28.33,61.33
2017-07-11 13:20:00,40262.59136,28207.59494,29071.12971,0,0,0,28.56,60.76
2017-07-11 13:30:00,40154.15282,28040.50633,29010.87866,0,0,0,28.44,61.63
2017-07-11 13:40:00,40396.54485,28143.03797,28860.25105,0,0,0,28.35,62.1
2017-07-11 13:50:00,40275.34884,28431.64557,28769.87448,0,0,0,28.38,62.03
2017-07-11 14:00:00,40256.21262,28856.96203,29016.90377,0,0,0,28.27,62.73
2017-07-11 14:10:00,40064.8505,28651.89873,28818.07531,0,0,0,28.22,62.56
2017-07-11 14:20:00,40083.98671,28215.18987,28806.0251,0,0,0,28.61,61.86
2017-07-11 14:30:00,39981.92691,28086.07595,28836.15063,0,0,0,28.63,61.23
